country_code,region_name,iata,icao,airport,latitude,longitude
US,Texas,RGR,,Ranger Municipal Airport,32.4526,-98.6828
US,Texas,RKP,KRKP,Aransas County Airport,28.0868,-97.0446
US,Texas,RND,KRND,Randolph Air Force Base,29.5297,-98.2789
US,Texas,SAT,KSAT,San Antonio International Airport,29.5337,-98.4698
US,Texas,SEP,KSEP,Stephenville Clark Regional Airport,32.2153,-98.1777
US,Texas,SGR,KSGR,Sugar Land Regional Airport,29.6223,-95.6565
US,Texas,SJT,KSJT,San Angelo Regional Airport (Mathis Field),31.3577,-100.496
US,Texas,SKF,KSKF,Kelly Field Annex / Lackland Air Force Base,29.3842,-98.5811
US,Texas,SLR,KSLR,Sulphur Springs Municipal Airport,33.1598,-95.6211
US,Texas,SNK,KSNK,Winston Field Airport,32.6934,-100.95
US,Texas,SPS,KSPS,Sheppard Air Force Base / Wichita Falls Municipal Airport,33.9888,-98.4919
US,Texas,SSF,KSSF,Stinson Municipal Airport,29.337,-98.4711
US,Texas,SWW,KSWW,Avenger Field,32.4674,-100.467
US,Texas,TDW,KTDW,Tradewind Airport,35.1699,-101.826
US,Texas,TPL,KTPL,Draughon-Miller Central Texas Regional Airport,31.1525,-97.4078
US,Texas,TRL,KTRL,Terrell Municipal Airport,32.7092,-96.2674
US,Texas,TYR,KTYR,Tyler Pounds Regional Airport,32.3541,-95.4024
US,Texas,UVA,KUVA,Garner Field,29.2113,-99.7436
US,Texas,VCT,KVCT,Victoria Regional Airport,28.8526,-96.9185
US,Texas,VHN,KVHN,Culberson County Airport,31.0578,-104.784
US,Texas,WEA,KWEA,Parker County Airport,32.7463,-97.6824
US,Texas,WHT,KARM,Wharton Regional Airport,29.2543,-96.1544
US,Texas,WIB,,Wilbarger County Airport (FAA: F05),34.2257,-99.2838
US,Utah,BCE,KBCE,Bryce Canyon Airport,37.7064,-112.145
US,Utah,BDG,KBDG,Blanding Municipal Airport,37.5833,-109.483
US,Utah,BFG,,Bullfrog Basin Airport,37.5458,-110.713
US,Utah,BMC,KBMC,Brigham City Airport,41.5524,-112.062
US,Utah,BTF,KBTF,Skypark Airport,40.8694,-111.927
US,Utah,CDC,KCDC,Cedar City Regional Airport,37.701,-113.099
US,Utah,CNY,KCNY,Canyonlands Field,38.755,-109.755
US,Utah,DPG,KDPG,Michael Army Airfield,40.1994,-112.937
US,Utah,DTA,KDTA,Delta Municipal Airport,39.3806,-112.508
US,Utah,ENV,KENV,Wendover Airport,40.7187,-114.031
US,Utah,FIL,KFOM,Fillmore Municipal Airport,38.9583,-112.363
US,Utah,GMV,,Monument Valley Airport,37.0167,-110.201
US,Utah,HIF,KHIF,Hill Air Force Base,41.124,-111.973
US,Utah,HVE,KHVE,Hanksville Airport,38.418,-110.704
US,Utah,KNB,KKNB,Kanab Municipal Airport,37.0106,-112.531
US,Utah,LGU,KLGU,Logan-Cache Airport,41.7912,-111.852
US,Utah,MLF,KMLF,Milford Municipal Airport (Ben and Judy Briscoe Field),38.6097,-112.986
US,Utah,MSD,,Mount Pleasant Airport,39.5266,-111.476
US,Utah,MXC,,Monticello Airport,37.9324,-109.341
US,Utah,NPH,,Nephi Municipal Airport,39.7388,-111.872
US,Utah,NTJ,,Manti-Ephraim Airport,39.3291,-111.615
US,Utah,OGD,KOGD,Ogden-Hinckley Airport,41.1959,-112.012
US,Utah,PNU,,Panguitch Municipal Airport,37.8452,-112.392
US,Utah,PUC,KPUC,Carbon County Regional Airport,39.6139,-110.751
US,Utah,PVU,KPVU,Provo Municipal Airport,40.2192,-111.723
US,Utah,RIF,KRIF,Richfield Municipal Airport,38.7364,-112.099
US,Utah,ROL,,Roosevelt Municipal Airport,40.2783,-110.051
US,Utah,RVR,,Green River Municipal Airport,38.9614,-110.227
US,Utah,SBO,,Salina-Gunnison Airport,39.0291,-111.838
US,Utah,SGU,KSGU,St. George Regional Airport,37.0364,-113.51
US,Utah,SLC,KSLC,Salt Lake City International Airport,40.7884,-111.978
US,Utah,VEL,KVEL,Vernal Regional Airport,40.4409,-109.51
US,Vermont,BTV,KBTV,Burlington International Airport,44.4719,-73.1533
US,Vermont,EFK,KEFK,Newport State Airport,44.8888,-72.2292
US,Vermont,LLX,KCDA,Caledonia County Airport,44.5691,-72.018
US,Vermont,MPV,KMPV,Edward F. Knapp State Airport,44.2035,-72.5623
US,Vermont,MVL,KMVL,Morrisville-Stowe State Airport,44.5346,-72.614
US,Vermont,RUT,KRUT,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496
US,Vermont,VSF,KVSF,Hartness State Airport,43.3436,-72.5173
US,Virginia,APH,KAPH,A.P. Hill Army Airfield,38.0689,-77.3183
US,Virginia,BCB,KBCB,Virginia Tech Montgomery Executive Airport,37.2076,-80.4078
US,Virginia,BKT,KBKT,Blackstone Army Airfield (Allen C. Perkinson Airport),37.0742,-77.9575
US,Virginia,CHO,KCHO,Charlottesville-Albemarle Airport,38.1386,-78.4529
US,Virginia,DAA,KDAA,Davison Army Airfield,38.715,-77.181
US,Virginia,DAN,KDAN,Danville Regional Airport,36.5729,-79.3361
US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
US,Virginia,DGN,KNDY,Naval Surface Warfare Center Dahlgren Division,38.3325,-77.0372
US,Virginia,FAF,KFAF,Felker Army Airfield,37.1325,-76.6088
US,Virginia,,KFCI,Chesterfield County Airport,37.406667,-77.525
US,Virginia,FKN,KFKN,Franklin Municipal-John Beverly Rose Airport,36.6981,-76.9038
US,Virginia,FRR,KFRR,Front Royal-Warren County Airport,38.9175,-78.2535
US,Virginia,GVE,KGVE,Gordonsville Municipal Airport,38.156,-78.1658
US,Virginia,HSP,KHSP,Ingalls Field,37.9514,-79.8339
US,Virginia,IAD,KIAD,Washington Dulles International Airport,38.9445,-77.4558
US,Virginia,LFI,KLFI,Langley Air Force Base,37.0829,-76.3605
US,Virginia,LNP,KLNP,Lonesome Pine Airport,36.9875,-82.53
US,Virginia,LOW,KLKU,Louisa County Airport (Freeman Field),38.0098,-77.9701
US,Virginia,LVL,KLVL,Lawrenceville/Brunswick Municipal Airport,36.7728,-77.7943
US,Virginia,LYH,KLYH,Lynchburg Regional Airport (Preston Glenn Field),37.3267,-79.2004
US,Virginia,MFV,KMFV,Accomack County Airport,37.6469,-75.7611
US,Virginia,MNZ,KHEF,Manassas Regional Airport,38.7214,-77.5154
US,Virginia,NGU,KNGU,NS Norfolk (Chambers Field),36.9376,-76.2893
US,Virginia,NTU,KNTU,NAS Oceana (Apollo Soucek Field),36.8207,-76.0335
US,Virginia,NYG,KNYG,MCAF Quantico (Turner Field),38.5017,-77.3053
US,Virginia,ORF,KORF,Norfolk International Airport,36.8946,-76.2012
US,Virginia,PHF,KPHF,Newport News/Williamsburg International Airport,37.1319,-76.493
US,Virginia,PSK,KPSK,New River Valley Airport,37.1373,-80.6785
US,Virginia,PTB,KPTB,Dinwiddie County Airport,37.1838,-77.5074
US,Virginia,,KPVG,Hampton Roads Executive Airport,36.780278,-76.448889
US,Virginia,RIC,KRIC,Richmond International Airport,37.5052,-77.3197
US,Virginia,ROA,KROA,Roanoke-Blacksburg Regional Airport (Woodrum Field),37.3255,-79.9754
US,Virginia,,KRMN,Stafford Regional Airport,38.398056,-77.455556
US,Virginia,SHD,KSHD,Shenandoah Valley Regional Airport,38.2638,-78.8964
US,Virginia,VJI,KVJI,Virginia Highlands Airport,36.6871,-82.0333
US,Virginia,WAL,KWAL,Wallops Flight Facility,37.9402,-75.4664
US,Virginia,WGO,KOKV,Winchester Regional Airport,39.1435,-78.1444
US,Washington,ALW,KALW,Walla Walla Regional Airport,46.0949,-118.288
US,Washington,BFI,KBFI,Boeing Field/King County International Airport,47.53,-122.302
US,Washington,BLI,KBLI,Bellingham International Airport,48.7928,-122.538
US,Washington,BYW,,Blakely Island Airport,48.579,-122.826
US,Washington,CKR,,Crane Island Airstrip,48.5978,-122.998
US,Washington,CLM,KCLM,William R. Fairchild International Airport,48.1202,-123.5
US,Washington,CLS,KCLS,Chehalis-Centralia Airport,46.677,-122.983
US,Washington,CWS,,Center Island Airport,48.4901,-122.832
US,Washington,DHB,,Deer Harbor Sea Plane Base,48.6167,-123.003
US,Washington,DTR,,Decatur Shores Airport,48.4998,-122.814
US,Washington,EAT,KEAT,Pangborn Memorial Airport,47.3989,-120.207
US,Washington,ELN,KELN,Bowers Field,47.033,-120.531
US,Washington,EPH,KEPH,Ephrata Municipal Airport,47.3076,-119.516
US,Washington,ESD,KORS,Orcas Island Airport,48.7082,-122.91
US,Washington,ESW,KESW,Easton State Airport,47.2542,-121.186
US,Washington,FBS,,Friday Harbor Seaplane Base,48.5373,-123.01
US,Washington,FRD,KFHR,Friday Harbor Airport,48.522,-123.024
US,Washington,GCD,,Grand Coulee Dam Airport,47.922,-119.083
US,Washington,GEG,KGEG,Spokane International Airport,47.6199,-117.534
US,Washington,GRF,KGRF,Gray Army Airfield,47.0792,-122.581
US,Washington,HQM,KHQM,Bowerman Airport,46.9712,-123.937
US,Washington,KEH,,Kenmore Air Harbor,47.7548,-122.259
US,Washington,KLS,KKLS,Southwest Washington Regional Airport,46.118,-122.898
US,Washington,LKE,,Kenmore Air Harbor Seaplane Base (Seattle Lake Union SPB),47.629,-122.339
US,Washington,LPS,,Fishermans Bay/LPS Seaplane Base,48.4839,-122.938
US,Washington,MVW,KBVS,Skagit Regional Airport,48.4709,-122.421
US,Washington,MWH,KMWH,Grant County International Airport,47.2077,-119.32
US,Washington,NUW,KNUW,NAS Whidbey Island (Ault Field),48.3518,-122.656
US,Washington,ODW,KOKH,A.J. Eisenberg Airport,48.2515,-122.674
US,Washington,OLM,KOLM,Olympia Regional Airport,46.9694,-122.903
US,Washington,OMK,KOMK,Omak Airport,48.4644,-119.518
US,Washington,OTS,,Anacortes Airport,48.499,-122.662
US,Washington,PAE,KPAE,Paine Field (Snohomish County Airport),47.9063,-122.282
US,Washington,PSC,KPSC,Tri-Cities Airport,46.2647,-119.119
US,Washington,PUL,,Port of Poulsbo Marina Moorage Seaplane Base,47.734,-122.647
US,Washington,PUW,KPUW,Pullman-Moscow Regional Airport,46.7439,-117.11
US,Washington,PWT,KPWT,Bremerton National Airport,47.4902,-122.765
US,Washington,RCE,,Roche Harbor Seaplane Base,48.6123,-123.139
US,Washington,RLD,KRLD,Richland Airport,46.3056,-119.304
US,Washington,RNT,KRNT,Renton Municipal Airport,47.4931,-122.216
US,Washington,RSJ,,Rosario Seaplane Base,48.6457,-122.868
US,Washington,SEA,KSEA,Seattle-Tacoma International Airport,47.449,-122.309
US,Washington,SFF,KSFF,Felts Field,47.6828,-117.323
US,Washington,SHN,KSHN,Sanderson Field,47.2336,-123.148
US,Washington,SKA,KSKA,Fairchild Air Force Base,47.6151,-117.656
US,Washington,SQV,,Sequim Valley Airport,48.0981,-123.187
US,Washington,SSW,,Stuart Island Airpark,48.6729,-123.176
US,Washington,TCM,KTCM,McChord Field,47.1377,-122.476
US,Washington,TDO,KTDO,South Lewis County Airport (Ed Carlson Memorial Field),46.4772,-122.806
US,Washington,TIW,KTIW,Tacoma Narrows Airport,47.2679,-122.578
US,Washington,TWD,,Jefferson County International Airport,48.0538,-122.811
US,Washington,UIL,KUIL,Quillayute Airport,47.9366,-124.563
US,Washington,WDN,,Waldronaire Airport,48.7118,-123.018
US,Washington,WSX,,Westsound Seaplane Base,48.6179,-122.953
US,Washington,YKM,KYKM,Yakima Air Terminal (McAllister Field),46.5682,-120.544
US,West Virginia,BKW,KBKW,Raleigh County Memorial Airport,37.7873,-81.1242
US,West Virginia,BLF,KBLF,Mercer County Airport,37.2958,-81.2077
US,West Virginia,CKB,KCKB,North Central West Virginia Airport,39.2966,-80.2281
US,West Virginia,CRW,KCRW,Yeager Airport,38.3731,-81.5932
US,West Virginia,EKN,KEKN,Elkins-Randolph County Airport,38.8894,-79.8571
US,West Virginia,GWV,,Glendale Fokker Field,39.9487,-80.7595
US,West Virginia,HLG,KHLG,Wheeling Ohio County Airport,40.175,-80.6463
US,West Virginia,HTS,KHTS,Tri-State Airport (Milton J. Ferguson Field),38.3667,-82.558
US,West Virginia,LWB,KLWB,Greenbrier Valley Airport,37.8583,-80.3995
US,West Virginia,MGW,KMGW,Morgantown Municipal Airport (Walter L. Bill Hart Field),39.6429,-79.9163
US,West Virginia,MRB,KMRB,Eastern WV Regional Airport (Shepherd Field),39.4019,-77.9846
US,West Virginia,ODM,,Garrett County Airport,39.2808,-79.3374
US,West Virginia,PGC,,Grant County Airport,38.9949,-79.1459
US,West Virginia,PKB,KPKB,Mid-Ohio Valley Regional Airport,39.3451,-81.4392
US,Wisconsin,AHH,KAHH,Amery Municipal Airport,45.2811,-92.3754
US,Wisconsin,ARV,KARV,Lakeland Airport (Noble F. Lee Memorial Field),45.9279,-89.7309
US,Wisconsin,ASX,KASX,John F. Kennedy Memorial Airport,46.5485,-90.919
US,Wisconsin,ATW,KATW,Appleton International Airport,44.2581,-88.5191
US,Wisconsin,AUW,KAUW,Wausau Downtown Airport,44.9262,-89.6266
US,Wisconsin,CLI,KCLI,Clintonville Municipal Airport,44.6138,-88.7313
US,Wisconsin,CMY,KCMY,Sparta/Fort McCoy Airport,43.9583,-90.7379
US,Wisconsin,CWA,KCWA,Central Wisconsin Airport,44.7776,-89.6668
US,Wisconsin,EAU,KEAU,Chippewa Valley Regional Airport,44.8658,-91.4843
US,Wisconsin,EGV,KEGV,Eagle River Union Airport,45.9323,-89.2683
US,Wisconsin,ENW,KENW,Kenosha Regional Airport,42.5957,-87.9278
US,Wisconsin,ETB,KETB,West Bend Municipal Airport,43.4222,-88.1279
US,Wisconsin,FLD,KFLD,Fond du Lac County Airport,43.7712,-88.4884
US,Wisconsin,GRB,KGRB,Austin Straubel International Airport,44.4851,-88.1296
US,Wisconsin,GTG,KGTG,Grantsburg Municipal Airport,45.7981,-92.6644
US,Wisconsin,HYR,KHYR,Sawyer County Airport,46.0252,-91.4443
US,Wisconsin,ISW,KISW,South Wood County Airport (Alexander Field),44.3603,-89.839
US,Wisconsin,JVL,KJVL,Southern Wisconsin Regional Airport,42.6203,-89.0416
US,Wisconsin,LNR,KLNR,Tri-County Regional Airport,43.2117,-90.1816
US,Wisconsin,LSE,KLSE,La Crosse Regional Airport,43.879,-91.2567
US,Wisconsin,MDF,KMDZ,Taylor County Airport,45.101,-90.3033
US,Wisconsin,MFI,KMFI,Marshfield Municipal Airport,44.6369,-90.1893
US,Wisconsin,MKE,KMKE,General Mitchell International Airport,42.9472,-87.8966
US,Wisconsin,MSN,KMSN,Dane County Regional Airport (Truax Field),43.1399,-89.3375
US,Wisconsin,MTW,KMTW,Manitowoc County Airport,44.1288,-87.6806
US,Wisconsin,MWC,KMWC,Lawrence J. Timmerman Airport,43.1104,-88.0344
US,Wisconsin,OEO,KOEO,L.O. Simenstad Municipal Airport,45.31,-92.6919
US,Wisconsin,OSH,KOSH,Wittman Regional Airport,43.9844,-88.557
US,Wisconsin,PCD,KPDC,Prairie du Chien Municipal Airport,43.0193,-91.1237
US,Wisconsin,PKF,KPKF,Park Falls Municipal Airport,45.955,-90.4244
US,Wisconsin,PRW,,Prentice Airport,45.543,-90.2793
US,Wisconsin,RAC,KRAC,John H. Batten Airport,42.7606,-87.8152
US,Wisconsin,RHI,KRHI,Rhinelander-Oneida County Airport,45.6312,-89.4675
US,Wisconsin,RIE,KRPD,Rice Lake Regional Airport (Carl's Field),45.419,-91.7735
US,Wisconsin,RNH,KRNH,New Richmond Regional Airport,45.1483,-92.5381
US,Wisconsin,RRL,KRRL,Merrill Municipal Airport,45.1989,-89.7129
US,Wisconsin,SBM,KSBM,Sheboygan County Memorial Airport,43.7696,-87.8514
US,Wisconsin,STE,KSTE,Stevens Point Municipal Airport,44.5452,-89.5303
US,Wisconsin,SUE,KSUE,Door County Cherryland Airport,44.8437,-87.4215
US,Wisconsin,SUW,KSUW,Richard I. Bong Airport,46.6897,-92.0947
US,Wisconsin,UES,KUES,Waukesha County Airport (Crites Field),43.041,-88.2371
US,Wisconsin,UNU,KUNU,Dodge County Airport,43.4266,-88.7032
US,Wisconsin,VOK,KVOK,Volk Field Air National Guard Base,43.939,-90.2534
US,Wisconsin,XES,,Grand Geneva Resort Airport,42.6149,-88.3896
US,Wyoming,AFO,KAFO,Afton Municipal Airport,42.7112,-110.942
US,Wyoming,BPI,KBPI,Miley Memorial Field,42.5851,-110.111
US,Wyoming,BYG,KBYG,Johnson County Airport,44.3811,-106.722
US,Wyoming,COD,KCOD,Yellowstone Regional Airport,44.5202,-109.024
US,Wyoming,CPR,KCPR,Casper-Natrona County International Airport,42.908,-106.464
US,Wyoming,CYS,KCYS,Cheyenne Regional Airport (Jerry Olson Field),41.1557,-104.812
US,Wyoming,DGW,KDGW,Converse County Airport,42.7972,-105.386
US,Wyoming,EAN,KEAN,Phifer Airfield,42.0555,-104.929
US,Wyoming,ECS,KECS,Mondell Field,43.8854,-104.318
US,Wyoming,EMM,KEMM,Kemmerer Municipal Airport,41.8241,-110.557
US,Wyoming,EVW,KEVW,Evanston-Uinta County Burns Field,41.2748,-111.035
US,Wyoming,FBR,KFBR,Fort Bridger Airport,41.3919,-110.407
US,Wyoming,GCC,KGCC,Gillette-Campbell County Airport,44.3489,-105.539
US,Wyoming,GEY,KGEY,South Big Horn County Airport,44.5168,-108.083
US,Wyoming,JAC,KJAC,Jackson Hole Airport,43.6073,-110.738
US,Wyoming,LAR,KLAR,Laramie Regional Airport,41.3121,-105.675
US,Wyoming,LND,KLND,Hunt Field,42.8152,-108.73
US,Wyoming,LSK,KLSK,Lusk Municipal Airport,42.7538,-104.405
US,Wyoming,POY,KPOY,Powell Municipal Airport,44.8672,-108.793
US,Wyoming,PWY,KPNA,Ralph Wenz Field,42.7955,-109.807
US,Wyoming,RIW,KRIW,Central Wyoming Regional Airport,43.0642,-108.46
US,Wyoming,RKS,KRKS,Southwest Wyoming Regional Airport,41.5942,-109.065
US,Wyoming,RWL,KRWL,Rawlins Municipal Airport (Harvey Field),41.8056,-107.2
US,Wyoming,SAA,KSAA,Shively Field,41.4449,-106.824
US,Wyoming,SHR,KSHR,Sheridan County Airport,44.7692,-106.98
US,Wyoming,THP,KTHP,Hot Springs County-Thermopolis Municipal Airport,43.7136,-108.39
US,Wyoming,TOR,KTOR,Torrington Municipal Airport,42.0645,-104.153
US,Wyoming,WRL,KWRL,Worland Municipal Airport,43.9657,-107.951
